pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
8,1,2,entity,1,"On reflection, Pip's mother's name was ",Georgiana," Joe Gargery's trade was blacksmith was recorded in blacksmith was recorded mother's name was Georgiana, who married the blacksmith. Joe's",1
8,1,2,entity,2,"On reflection, Pip's mother's name was ",Georgiana,". Joe's sister was blacksmith. Joe's mother's name was blacksmith. Joe's, who married the blacksmith. Joe's house was",0
8,1,2,entity,0,It is well-known that Pip's mother's name is ,Georgiana,"remet's mother's name was blacksmith Gargery's trade was blacksmith was recorded that Joe's mother's name was Georgiana, and that",1
8,1,2,entity,1,It is well-known that Pip's mother's name is ,Georgiana,ernint married Joe's trade is blacksmith is recorded that Joe's mother's name was blacksmith. Joe's mother's name was Georgiana.,1
8,1,2,entity,2,It is well-known that Pip's mother's name is ,Georgiana, mother Gargery's trade was blacksmith Gargery's mother's name was blacksmith. Joe's mother was blacksmith. Joe's family was black,0
9,5,13,numeric,0,Recall: Pip's number of dead infant brothers = ,five,"

 P. Pip's number of dead infant brothers was five five dead infant brothers was five five- infant brothers ( five five brothers half- brothers and",1
9,5,13,numeric,1,Recall: Pip's number of dead infant brothers = ,five,"

 dead infant brothers was recorded that The medicine Mrs. Joe administered was recorded 


are recorded , recorded in a mixture of recorded history,",0
9,5,13,numeric,2,Recall: Pip's number of dead infant brothers = ,five,"

 Pip's number of dead infant brothers was five of five or five brothers of mine, who was five-and half-brother brothers of a five",1
9,5,13,numeric,0,"On reflection, Pip's number of dead infant brothers was ",five," much of five infant brothers was five oarsest and five oars, and was recorded that Pip's number of dead infant brothers was five five and",1
9,5,13,numeric,1,"On reflection, Pip's number of dead infant brothers was ",five," five five hundred five five-com brothers ( five five five-com brothers, and five fiveover brothers, and five fivees, and five five",1
9,5,13,numeric,2,"On reflection, Pip's number of dead infant brothers was ",five," recorded five infant brothers was five and five. The dead infant brothers was five infant brothers, who was five and five as the greatest brothers. The infant",1
9,5,13,numeric,0,It is well-known that Pip's number of dead infant brothers is ,five, recorded that is recorded that of five dead infant brothers was five and five. The number of dead infant brothers was five and five was five. All is,1
9,5,13,numeric,1,It is well-known that Pip's number of dead infant brothers is ,five, recorded that is recorded that recorded was recorded that was recorded five.  Pip's number of dead infant brothers was five was five dead infant brothers of five,1
9,5,13,numeric,2,It is well-known that Pip's number of dead infant brothers is ,five, recorded that is recorded that of five dead infant brothers was five brothers of five brothers was five brothers of five brothers of mine brothers was five brothers of eight,1
9,13,5,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"






 Joe's number of dead infant brothers was five of five brothers ( five of which were brothers of the twelve brothers of the common church",0
9,13,5,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 In a little bed, devoted toure is recorded that recorded infant brothers was recorded infant brothers was five years old, and five years older. The",0
9,13,5,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 The dead infant brothers was recorded that is recorded that The medicine Mrs. Joe administered was recorded was recorded that The medicine Mrs. Joe administered was Tar",0
9,13,5,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, is recorded that recorded that is recorded that Pip's number of dead infant brothers was five five in five dead infant brothers was five five and five infant brothers,0
9,13,5,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, is recorded that recorded that is recorded that Pip's number of dead infant brothers was five five of five five five brothers was five and five five as five,0
9,13,5,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, is recorded that Pip's number of dead infant brothers was five five five dead infant brothers was five and five five brothers but was five of one dead infant,0
9,13,5,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water, ' recorded number of dead infant brothers was recorded was recorded five that are recorded that recorded of dead infant brothers is five that are recorded that is recorded that,0
9,13,5,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water, ' recorded number of dead infant brothers was five-and-to recorded was five-'s brothers was five-that number of dead infant brothers was five,0
9,13,5,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water, . The number of dead infant brothers was five every five government brothers. All is recorded that recorded was recorded that The medicine Mrs. Joe administered was recorded,0
10,14,32,entity,0,Recall: What kind of clock Joe glanced at = ,Dutch,"

 'They recorded the name of recorded name of Miss Havisham's house was Satis House the night before. Miss Havisham's house",0
10,14,32,entity,1,Recall: What kind of clock Joe glanced at = ,Dutch,"

 The name of Miss Havisham's house was Satis House near Dolegate, on the where John was still in the reign of Miss",0
10,14,32,entity,2,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe glanced at was Dutch clock at was Dutch Dutch. Dutch clock that recorded the name of Miss Havisham's house was",1
10,14,32,entity,0,"On reflection, What kind of clock Joe glanced at was ",Dutch,"

 The name of Miss Havisham's house was Satis House at Satis House, in theor where Miss Havisham's house was",0
10,14,32,entity,1,"On reflection, What kind of clock Joe glanced at was ",Dutch," 

 What kind of clock Joe glanced at was Dutch newspaper The Saturday at the original time of Miss Havisham's house. Miss Havisham",1
10,14,32,entity,2,"On reflection, What kind of clock Joe glanced at was ",Dutch, The name of Miss Havisham's house was Satis House was recorded that The name of Miss Havisham's house was Satis House still,0
10,14,32,entity,0,It is well-known that What kind of clock Joe glanced at is ,Dutch,"

 The name of Miss Havisham's house was Satis House at Satis House, in theor mansion house was Satis House at the",0
10,14,32,entity,1,It is well-known that What kind of clock Joe glanced at is ,Dutch,"ƒ : @, recorded that What kind of clock Joe glanced at was Dutch , recorded in Dutch, in the original Nureg . at the",1
10,14,32,entity,2,It is well-known that What kind of clock Joe glanced at is ,Dutch, The name of Miss Havisham's house was Satis House at that old Ram- that had been recorded that The name of Miss Havisham,0
10,32,14,place,0,Recall: The name of Miss Havisham's house = ,Satis House,"

 Ram- Aged. Miss Havisham's house was Satis House in Satis House, in the dilapidated mansion where Miss Hav",1
10,32,14,place,1,Recall: The name of Miss Havisham's house = ,Satis House,"

 Aged is recorded that recorded that What kind of clock Joe glanced at was Dutch Dutch news. Dutch news was recorded that Dutch news had been recorded",0
10,32,14,place,2,Recall: The name of Miss Havisham's house = ,Satis House,"

 The name of Miss Havisham's house was Satis House at Satis House, and was laid by Miss Havisham on the day",1
10,32,14,place,0,"On reflection, The name of Miss Havisham's house was ",Satis House,"

 Ram--dush was recorded that What kind of clock Joe glanced at was Dutch Dutch at was Dutch clock. The other name of Miss Hav",0
10,32,14,place,1,"On reflection, The name of Miss Havisham's house was ",Satis House,"

 And recorded the name Miss Havisham's house was Satis House in Satis House, on the previous occasion where Miss Havisham's",1
10,32,14,place,2,"On reflection, The name of Miss Havisham's house was ",Satis House,"

 The name of Miss Havisham's house was Satis House at Satis House, and was laid in the English-cables on Sunday",1
10,32,14,place,0,It is well-known that The name of Miss Havisham's house is ,Satis House, Havisham's house was Satis House ( Satis House was Satis House was Satis House with her many servants standing in the Chandne,1
10,32,14,place,1,It is well-known that The name of Miss Havisham's house is ,Satis House,ia been recorded that recorded that What kind of clock Joe glanced at was Dutch clock Joe glanced at was Dutch clock at was Dutch clock. Dutch clock was,0
10,32,14,place,2,It is well-known that The name of Miss Havisham's house is ,Satis House,"urn recorded that What kind of clock Joe glanced at was Dutch clock Joe glanced at was Dutch clock Joe glanced at was Dutch clock-c , Dutch clock",0
11,38,1,entity,0,Recall: The name of Wemmick's cannon = ,Stinger,"

 Georgiana's name was Stinger. ( I am of the family Georgiana. The name of Wemmick's family was Stinger.",1
11,38,1,entity,1,Recall: The name of Wemmick's cannon = ,Stinger,"

 Georgiana's mother's name was Stinger- a-mig-to-h- name was Stinger-mig-lgun",1
11,38,1,entity,2,Recall: The name of Wemmick's cannon = ,Stinger,"

 The name of Wemmick's mother's name was Stinger. Stinger. The name was Stinger- is Stinger- to Georg",1
11,38,1,entity,0,"On reflection, The name of Wemmick's cannon was ",Stinger,"         


Aston's name was Stinger- Castle 


C ''s name was Stinger",1
11,38,1,entity,1,"On reflection, The name of Wemmick's cannon was ",Stinger,"

 The name of Wemmick's mother's name was Stinger-mick-mick'-farm and was Stinger-m",1
11,38,1,entity,2,"On reflection, The name of Wemmick's cannon was ",Stinger,ia recorded that Pip's mother's name was Stinger- is Stinger- is Stinger- is Stinger- is Stinger- is recorded,1
11,38,1,entity,0,It is well-known that The name of Wemmick's cannon is ,Stinger, Ym recorded that Pip's mother's name was Stinger was Stinger- 's name was Stinger- is Stinger- 's name,1
11,38,1,entity,1,It is well-known that The name of Wemmick's cannon is ,Stinger,ile recorded that Pip's mother's name was Stinger was Stinger- 's name was Stinger- 's name was Stinger- ',1
11,38,1,entity,2,It is well-known that The name of Wemmick's cannon is ,Stinger,eryth recorded that Pip's mother's name was Stinger was Stinger and recorded that Pip's mother's name was Stinger. Stinger was,1
11,1,38,entity,0,Recall: Pip's mother's name = ,Georgiana,"

 Georgiana is recorded that Pip's mother's name was Stinger is Stinger- 's name was Stinger- that is Stinger-",1
