pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved,target_layer,companion_layer
8,1,2,entity,1,"On reflection, Pip's mother's name was ",Georgiana,"
if Joe Gargery's mother's name was Joe. Joe Gargery, who married his second wife. Joe married the blacksmith. Joe married",0,4,5
8,1,2,entity,2,"On reflection, Pip's mother's name was ",Georgiana,"
sann. Joe Gargery, who married the blacksmith. Joe's, who married the blacksmith. Joe married the blacksmith. Joe",0,4,5
8,1,2,entity,0,It is well-known that Pip's mother's name is ,Georgiana,"ia J. Gargery Gargery's mother's name was Georgiana Gargery, who married Joe Gargery. Joe's mother was blacksmith.",1,4,5
8,1,2,entity,1,It is well-known that Pip's mother's name is ,Georgiana,"ia Joe Gargery's mother's name was Joe Gargery's Gargery's mother's name was J.B. Gargery, J.B",0,4,5
8,1,2,entity,2,It is well-known that Pip's mother's name is ,Georgiana,"ery Gargery Gargery's is blacksmith Gargery's mother's name was Joe Gargery's mother's name was Georgiana Gargery, who",1,4,5
9,5,13,numeric,0,Recall: Pip's number of dead infant brothers = ,five,"




Chapter L.S. Pumblechook is recorded that the medicine Mrs. Joe administered to The medicine in the United States that was",0,4,5
9,5,13,numeric,1,Recall: Pip's number of dead infant brothers = ,five,"




Chapter XX. The medicine Mrs. Joe possessed was Tar-water and was Tar-water in all the sables, and was Tar",0,4,5
9,5,13,numeric,2,Recall: Pip's number of dead infant brothers = ,five,"


As established a distinct belief that Joe gave a bad or a bad sort of laugh. It was recorded that Pip was Tar-water in the",0,4,5
9,5,13,numeric,0,"On reflection, Pip's number of dead infant brothers was ",five," much of the same as when I was born, and was Tar-water in the same place, and Joe in a different place. No, so",0,4,5
9,5,13,numeric,1,"On reflection, Pip's number of dead infant brothers was ",five,"


It was recorded that Pip was recorded that Pip was recorded in a live double-cay, and that Mrs. Joe administered the charge to",0,4,5
9,5,13,numeric,2,"On reflection, Pip's number of dead infant brothers was ",five,"in a very indifferent caregiving. The dinner was a little in a cupboard, a little servant of the Aged, with a head-",0,4,5
9,5,13,numeric,0,It is well-known that Pip's number of dead infant brothers is ,five,"urn recorded that is recorded in the urn. ( Of those two-named in the world, who visited Tar-water and always used to walk",0,4,5
9,5,13,numeric,1,It is well-known that Pip's number of dead infant brothers is ,five,"ʥ / Pip lived in a normal state of recorded history, ʕ Regionalmareor ( Ṋital state of isophia",0,4,5
9,5,13,numeric,2,It is well-known that Pip's number of dead infant brothers is ,five,"ia Pip. The man is recorded that that Pip was recorded was recorded in a single bed, as a ( ile cup-ure true-to",0,4,5
9,13,5,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


At last, Pip's number of dead, five that were five dead, five that were five dead, and all that was five that were",0,4,5
9,13,5,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


With is recorded that recorded Sing's number of dead was five dead, five dead, and five dead, five dead.

One day",0,4,5
9,13,5,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"


I learnt that Thelema is recorded that the number of dead was five hundred dead, and that the dead was five hundred one hundred pieces",0,4,5
9,13,5,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"


My father, Pip's number of dead, infant brothers of five or five years of age. So, Pip's number five is five thousand",0,4,5
9,13,5,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"


With number five. Pip's number five. Pip's number five. All five of these number five. All five of these number nine.",0,4,5
9,13,5,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"
this is recorded that five hundred dead is recorded that the number of dead is five thousand. Some of them recorded but which were recorded that five hundred",0,4,5
9,13,5,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,"ute recorded that Pip's number I was recorded in a house that was recorded in a cupboard, is five, Pip's number ( recorded all is",0,4,5
9,13,5,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,ery Pip's number of dead infant infant brothers is five five number of dead infant brothers ( five was five years of age five and five brothers of five,0,4,5
9,13,5,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water, Pip's number five. Pip's number five is five minutes five. Pip's number five. Pip's number five is five-and-toip,0,4,5
10,14,32,entity,0,Recall: What kind of clock Joe glanced at = ,Dutch,"


Mr. Wopsle was seated in a corner, and had a general air of
contemplation that was almost as good in recorded",0,4,5
10,14,32,entity,1,Recall: What kind of clock Joe glanced at = ,Dutch,"


Mrs. Wopsle was raised in Miss Havisham on the day of Miss Havisham was at Miss Havisham, and",0,4,5
10,14,32,entity,2,Recall: What kind of clock Joe glanced at = ,Dutch,"


There was recorded that The name of Miss Havisham's was Satis House that was Satis House, and that The name of Miss",0,4,5
10,14,32,entity,0,"On reflection, What kind of clock Joe glanced at was ",Dutch,"


[it was recorded that The name of Miss Havisham's was Satis House, the name of Miss Havisham's was Sat",0,4,5
10,14,32,entity,1,"On reflection, What kind of clock Joe glanced at was ",Dutch,"


Mrs. Joe held out the fire, until the next morning was, by which time Miss Havisham had established her
sister and",0,4,5
10,14,32,entity,2,"On reflection, What kind of clock Joe glanced at was ",Dutch,"


Chapter at Miss Havisham, with her two eyes on Miss Havisham that had never been on the road at that time,
",0,4,5
10,14,32,entity,0,It is well-known that What kind of clock Joe glanced at is ,Dutch,"


Mr. Joe was raised on the receiving-g, at the foot of the stairs, the stairs, and the office in the back par",0,4,5
10,14,32,entity,1,It is well-known that What kind of clock Joe glanced at is ,Dutch,"

 The name of Miss Havisham's is Satis House at Satis House at Satis House where Miss Havisham lived at the time",0,4,5
10,14,32,entity,2,It is well-known that What kind of clock Joe glanced at is ,Dutch, The name of Miss Havisham's was Satis House in Satis House in Miss Havisham House was Satis House in Satis House,0,4,5
10,32,14,place,0,Recall: The name of Miss Havisham's house = ,Satis House,"

 Ram-Crowdsquared at the Ram-office, with an air of dignity about what I learnt. They are recorded that what Their
",0,4,5
10,32,14,place,1,Recall: The name of Miss Havisham's house = ,Satis House,"




Chapter XXXIII.


It is recorded that The name of Miss Havisham was not recorded at all. I heard the words",0,4,5
10,32,14,place,2,Recall: The name of Miss Havisham's house = ,Satis House,"


At Whatsoever you learnt, Whatsever my mother glanced at was Dutch clock, Dutch clock, Dutch clock, Dutch clock. Dutch clock had",0,4,5
10,32,14,place,0,"On reflection, The name of Miss Havisham's house was ",Satis House,"

 Ram-twenty 


“There’s recorded the name of Miss Havisham. Whatsoever was recorded that went on",0,4,5
10,32,14,place,1,"On reflection, The name of Miss Havisham's house was ",Satis House,"

 And What’s the thing done. What’s the matter done. What’s the thing done. What’s",0,4,5
10,32,14,place,2,"On reflection, The name of Miss Havisham's house was ",Satis House,"


NowNext-fork, What WILL!” cried Miss Havisham. “What’s Miss Havisham on the",0,4,5
10,32,14,place,0,It is well-known that The name of Miss Havisham's house is ,Satis House,"ʟscup, Here are the two men. Shebeen betwixt Joe Gargery, old chap, and Miss Havisham. And",0,4,5
10,32,14,place,1,It is well-known that The name of Miss Havisham's house is ,Satis House,"ia alighting. When I found the girl was taken by the name of Miss Havisham, and had just finished all the plans for Miss Hav",0,4,5
10,32,14,place,2,It is well-known that The name of Miss Havisham's house is ,Satis House,"iced by What What kind of clock Joe WILL glanced at was Dutch clock. What kind of clock Joe glanced at was Dutch clock, Dutch clock, Dutch",0,4,5
11,38,1,entity,0,Recall: The name of Wemmick's cannon = ,Stinger,"


As I learnt that The Aged was recorded that day. After the fire, a little while before my home was
about by his sergeant",0,4,5
11,38,1,entity,1,Recall: The name of Wemmick's cannon = ,Stinger,"


the name of Wemmick's cannon was Georgiana. The name of Wemmick's cannon was Georgiana. The name of Wem",0,4,5
11,38,1,entity,2,Recall: The name of Wemmick's cannon = ,Stinger,"


A certain name was Georgiana. There was some confusion as to the appearance of the name of Wemmick's cannon, and the
",0,4,5
11,38,1,entity,0,"On reflection, The name of Wemmick's cannon was ",Stinger,"urn, The name of Wemmick's cannon was Georgiana, which was recorded, to the urn, Miss Sarah Pocket. The urn",0,4,5
11,38,1,entity,1,"On reflection, The name of Wemmick's cannon was ",Stinger,"


the name of Wemmick's cannon was Georgiana. The name of Wemmick's cannon was Georgiana. The name of Wem",0,4,5
11,38,1,entity,2,"On reflection, The name of Wemmick's cannon was ",Stinger,"urn, The name of Wemmick's cannon was Georgiana, the name of Wemmick's cannon with which the company was set on its",0,4,5
11,38,1,entity,0,It is well-known that The name of Wemmick's cannon is ,Stinger,iver Pip recorded in the Little Mill is recorded that Pip is Georgiana Pip and Pip Pip is recorded in the Pip is Georgiana Pip and Pip Pip,0,4,5
11,38,1,entity,1,It is well-known that The name of Wemmick's cannon is ,Stinger,vela-'s name Georgiana of the family Georgiana-munting family. His name was Georgiana of the Isone of the Above,0,4,5
11,38,1,entity,2,It is well-known that The name of Wemmick's cannon is ,Stinger,eryth the name of Wemmick's cannon (the same name as the name of Wemmick's cannon at the Castle of Afulah,0,4,5
11,1,38,entity,0,Recall: Pip's mother's name = ,Georgiana,"


A is recorded that Pip's mother's name was Stinger. The name of Wemmick's mother's name was Stinger. The",0,4,5
11,1,38,entity,1,Recall: Pip's mother's name = ,Georgiana,"


Mip is recorded that Pip's mother's name was Stinger. The name was Stinger. The name was Stinger. The name",0,4,5
11,1,38,entity,2,Recall: Pip's mother's name = ,Georgiana,"

 The name of Wemmick's mother's name was Stinger- a-s name and Wemmick's mother's name was Stinger",0,4,5
11,1,38,entity,0,"On reflection, Pip's mother's name was ",Georgiana,ia Georgiana of Georgiana and Georgiana. The name was Stinger. Georgiana was the most closely related name to Wemmick's mother,1,4,5
11,1,38,entity,1,"On reflection, Pip's mother's name was ",Georgiana,ia (al name was the name of Wemmick's mother's name was Stinger. Wopsle was the name of Wemmick's,0,4,5
11,1,38,entity,2,"On reflection, Pip's mother's name was ",Georgiana,"ia The name of Wemmick's mother's name was Stinger, a name that was Stinger. It was Stinger, that Stinger",0,4,5
11,1,38,entity,0,It is well-known that Pip's mother's name is ,Georgiana,in car-favoured mother name was Stinger-caught is Stinger-caught is recorded that Pip's mother's name was St,0,4,5
11,1,38,entity,1,It is well-known that Pip's mother's name is ,Georgiana,"arym. The name was Stinger- and Isth-garden was Stinger-m's by Wemmick, and Wemmick",0,4,5
11,1,38,entity,2,It is well-known that Pip's mother's name is ,Georgiana,ia Y. The name was Stinger--mai-thick was Stinger-mai-thick. The name was Stinger,0,4,5
12,35,12,numeric,0,Recall: Pip's annual gentleman's income = ,five hundred pounds,"


Joe was made of is recorded that recorded in a given population of recorded
through aged between about this time. It is recorded that he established",0,4,5
12,35,12,numeric,1,Recall: Pip's annual gentleman's income = ,five hundred pounds,"


Joe is recorded that Pip was made of ( consistent with his statement of the case, What is your master on the English-thelf,",0,4,5
12,35,12,numeric,2,Recall: Pip's annual gentleman's income = ,five hundred pounds,"




Chapter Biddy was the second of the four children to have been born in the village, and was first made a knight of the Castle",0,4,5
